movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Imtihaan,not-released,5.3,365,"['Action', 'Drama', 'Romance']",A woman's tragic past threatens to break up her marriage.,"['flashback', 'presumed dead', 'girl', 'fistfight', 'father daughter relationship', 'tough guy', 'sexual harassment', 'consummation of marriage', 'secret marriage', 'dysfunctional marriage']",Harry Baweja,"['Saif Ali Khan', 'Raveena Tandon', 'Harry Baweja', 'Sunny Deol', 'Saif Ali Khan']",Sunny Deol,-1994,/title/tt0121395/
Son of Alibaba Nalpathonnaman,not-released,9.8,17,"['Action', 'Crime', 'Thriller']","Set in Kunnamkulam, a series of thefts takes place and the Police department is confused over the culprit and the mode of execution. Will they catch the real culprit?",['police'],Najeebali,"['Aliyar', 'Aniyappan', 'Bineesh Bastin', 'Najeebali', 'VV Vinayan']",VV Vinayan,-2022,/title/tt11100764/
Chicago Overcoat,1 hour 34 minutes,5.9,1.1K,"['Action', 'Adventure', 'Crime']",The fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score.,"['female nudity', 'bare breasts', 'female rear nudity', 'detective', 'police', 'thong', 'shootout', 'killer', 'voice over narration', 'gore']",Brian Caunter,"['Brian Caunter', 'Andrew Dowd', 'Frank Vincent', 'Kathrine Narducci', 'Mike Starr']",John W. Bosher,-2009,/title/tt1085382/
Dear Comrade,2 hours 49 minutes,7.3,8.4K,"['Action', 'Drama', 'Romance']",A hot-blooded student union leader falls for a state-level cricketer but his anger management issues and violent streak threatens to derail their love story.,"['love', 'cricket the sport', 'communism', 'student union', 'sound therapy', 'sexual harassment', 'car accident', 'cricket']",Bharat Kamma,"['Gautam Siddharth', 'Vijay Deverakonda', 'Rashmika Mandanna', 'Raj Arjun', 'Bharat Kamma']",Bharat Kamma,-2019,/title/tt8388508/
Sonic Villains,not-released,no-rating,0,"['Animation', 'Action', 'Adventure']","Sonic Villains follows Eggman after the events of Sonic Forces as he uses the last of the mysterious Phantom Ruby to gather villains across EVERY SONIC UNIVERSE to regain control, and destroy Sonic in the craziest battle he's faced yet.","['fan film', 'orbot', 'cubot', 'chaos', 'sonic exe', 'tails doll', 'scratch', 'grounder', 'rosy the rascal', 'super sonic']",Arion Rashad,"['David Hayter', 'Tia Lynn Ballard', 'Lizzie Freeman', 'Arion Rashad', 'Arion Rashad']",Arion Rashad,,/title/tt13666484/
Prassthanam,2 hours 21 minutes,5.8,1.5K,"['Action', 'Drama']",A rural politician marries a widow with kids and gains a respectable position. He trusts his stepson more than his own in political matters; thus upsetting his son beyond limits.,['political'],Deva Katta,"['Sanjay Dutt', 'Jackie Shroff', 'Ali Fazal', 'Deva Katta', 'Jayesh Parmar']",Jayesh Parmar,-2019,/title/tt8706884/
Floods of Fear,not-released,6.5,278,"['Action', 'Adventure', 'Drama']",Two inmates working to shore up a dike during a severe flood are swept away in the current along with their guard. The three of them wind up in an isolated house whose flooded interior contains a frightened woman.,"['hairy chest', 'male female relationship', 'revenge', 'prison guard', 'fistfight', 'stranded on rooftop', 'scene before opening credits', 'voice over narration', 'bare chested male', 'framed for murder']",Charles Crichton,"['Vivienne Knight', 'John Hawkins', 'Howard Keel', 'Anne Heywood', 'Cyril Cusack']",Charles Crichton,-1958,/title/tt0052812/
Runaway Nightmare,1 hour 34 minutes,4.7,211,"['Action', 'Comedy', 'Horror']",Two dorky Nevada worm wranglers are kidnapped by a gang of beautiful women as part of a plot to steal plutonium from the Mafia.,['exploitation'],Mike Cartel,"['Mike Cartel', 'Al Valletta', 'Seeska Vandenberg', 'Mike Cartel', 'Mike Cartel']",Mike Cartel,-1982,/title/tt0245400/
Midnight Confessions,not-released,3.1,121,"['Action', 'Drama']","Vanessa hosts a talk radio show devoted to sex. Unfortunately, she becomes the focus of a maniac killing prostitutes.","['phone sex', 'large breasts', 'sex scene', 'softcore', 'panties pulled down', 'red panties', 'panties', 'stripper', 'shower', 'lesbianism']",Duck Dumont,"['Duck Dumont', 'Jake Jacobs', 'Callie Michael', 'Steve Michael', 'Alexa Fiery']",Marc Cushman,-1994,/title/tt0113812/
Beast Within,1 hour 20 minutes,4.8,109,"['Action', 'Adventure', 'Crime']","A murdered body is discovered at a Gaming App launch party, guests grow suspicious of each other as they become players of the deadly game.","['killer', 'beast within', 'werewolf', 'whodunit', 'murder mystery', 'full moon']",Chris Green,"['Matthew Campagna', 'Rudy Jahchan', 'Colm Feore', 'Steven Morana', 'Holly Deveaux']",Steven Morana,-2019,/title/tt2279025/
Java Heat,1 hour 44 minutes,5.1,4.8K,"['Action', 'Crime', 'Thriller']",A Muslim detective teams with an American posing as a graduate student to find the man behind a series of deadly terrorist bombings in Indonesia.,"['java', 'kidnapping', 'male rear nudity', 'homosexual', 'gay', 'place in title', 'male objectification', 'tank top', 'hand injury', 'hand bandage']",Conor Allyn,"['Rob Allyn', 'Kellan Lutz', 'Verdi Solaiman', 'Mickey Rourke', 'Conor Allyn']",Conor Allyn,-2013,/title/tt2083231/
Wira,not-released,6.3,469,['Action'],"After leaving the military, Hassan returns home to help his sister settle a debt to the local gang boss. To do so they must team up to fight the gangster's son and daughter in the ring.",['fight'],Adrian Teh,"['Adrian Teh', 'Hairul Azreen', 'Fify Azmi', 'Ismi Melinda', 'Adrian Teh']",Anwari Ashraf,-2019,/title/tt11194492/
Unnatural,1 hour 29 minutes,3.9,2.1K,"['Action', 'Horror', 'Sci-Fi']","A morally ambiguous corporation experiments with genetic modification resulting in the creation of a man hunting creature. When it escapes, a group of unsuspecting cabin dwellers become its prey in a horrifying game of cat and mouse.","['after dark horrorfest', 'cold', 'finger', 'vermin', 'freezing', 'photographer', 'climate change', 'polar bear', 'environment', 'alaska']",Hank Braxtan,"['Ron Carlson', 'James Remar', 'Sherilyn Fenn', 'Ron Carlson', 'Hank Braxtan']",Arch Stanton,-2015,/title/tt3551400/
Blue Ice,1 hour 45 minutes,5.2,1.6K,"['Action', 'Mystery', 'Thriller']","A former British Secret Service Agent falls for an American woman, and becomes entangled in a web of espionage.","['neo noir', 'espionage', 'love', 'conspiracy', 'arms dealer', 'shootout', 'assassin', 'former spy', 'femme fatale', 'coming out of retirement']",Russell Mulcahy,"['Ron Hutchinson', 'Michael Caine', 'Sean Young', 'Ian Holm', 'Russell Mulcahy']",Ted Allbeury,-1992,/title/tt0103848/
Naayak,not-released,5.5,3.2K,"['Action', 'Drama']",A young man and his lookalike team up to fight injustice and settle their personal scores with the evildoers.,"['court', 'tough guy', 'look alike', 'dual role', 'gangster', 'death', 'revenge']",V.V. Vinayak,"['V.V. Vinayak', 'Amar Babaria', 'Ram Charan', 'Kajal Aggarwal', 'Amala Paul']",Siva Akula,-2013,/title/tt2440354/
John Paul Jones,2 hours 6 minutes,6.3,1.3K,"['Action', 'Biography', 'History']",The career of Revolutionary War naval hero from his youth in Scotland through his service to Catherine the Great of Russia.,"['sailing ship', 'philadelphia pennsylvania', 'quill pen', 'continental congress', 'valley forge pennsylvania', 'reference to a pirate', 'freedom', 'setting a fire', 'character name as title', 'saint petersburg russia']",John Farrow,"['Ben Hecht', 'Jesse Lasky Jr.', 'Robert Stack', 'Marisa Pavan', 'Charles Coburn']",John Farrow,-1959,/title/tt0052946/
Anjathe,3 hours 5 minutes,8.1,2.3K,"['Action', 'Drama', 'Thriller']",Sathya and Kiruba are friends. Sathya is reckless and gets into drinking and violent fights whereas Kiruba studies hard to become a Sub-Inspector. Tables are turned when Sathya becomes a Sub-Inspector.,"['police officer', 'drinking', 'kidnapping', 'friendship', 'friend', 'ring', 'rapist', 'attempted rape', 'gang', 'bar']",Mysskin,"['Narain', 'Prasanna', 'Ajmal Ameer', 'Mysskin', 'Mysskin']",Mysskin,-2008,/title/tt1922545/
Steele Justice,1 hour 35 minutes,4.8,667,"['Action', 'Crime', 'Drama']","Steele is ex-cop and Vietnam vet who is determined to bring down Kwan, former South Vietnamese general and now rich and powerful drug lord.","['rambo', 'b movie', 'bikini', 'vietnam', 'vietnamese', 'budweiser', 'bar', 'street shootout', 'kendo', 'violence']",Robert Boris,"['Martin Kove', 'Sela Ward', 'Ronny Cox', 'Robert Boris', 'Robert Boris']",Robert Boris,-1987,/title/tt0094034/
Souryam,not-released,5.7,199,"['Action', 'Drama']","Searching for his long-separated sister, a man arrives in Kolkata and gets into a brawl with the local goons.","['action hero', 'opening action scene', 'railway crossing', 'brother sister relationship', 'secret', 'hospital', 'beating', 'shot in the back', 'kidnapping', 'cell phone']",Siva,"['Siva', 'Gopichand', 'Anushka Shetty', 'Poonam Kaur', 'Siva']",M. Rathnam,-2008,/title/tt1612039/
Hunter's Blood,not-released,5.9,806,"['Adventure', 'Horror', 'Thriller']","Five ""city boys"" travel to the country to relax by doing some hunting, drinking Bud, and generally having good time. However, the local inbred backwoods psychos turn the hunters into the hunted, and they need all the ammo and wits they have to get out of the woods alive.","['swamp', 'hixploitation', 'deer', 'taking a picture', 'barbecue', 'poacher', 'finding a dead body', 'crime victim', 'tragedy', 'manhunt']",Robert Hughes,"['Jere Cunningham', 'Sam Bottoms', 'Kim Delaney', 'Clu Gulager', 'Robert Hughes']",Emmett Alston,-1986,/title/tt0093232/
Desh Premee,not-released,5.9,568,"['Action', 'Comedy', 'Drama']","Master Dinanath is an ex-freedom fighter. When he gets Thakur Pratap Singh arrested for arms smuggling, he has Master's wife Bharati and young daughter Priti kidnapped and also turns his locality's public against him. Dinanath escapes with his young son Raju and they settle into ... Read all","['escape', 'smuggling', 'slum', 'leprosy', 'harmony', 'honesty', 'disguise', 'group wedding', 'tamil', 'bengali']",Manmohan Desai,"['K.B. Pathak', 'Prayag Raj', 'Amitabh Bachchan', 'Hema Malini', 'Navin Nischol']",Kader Khan,-1982,/title/tt0083820/
A Dangerous Place,not-released,5.3,462,"['Action', 'Thriller']",A teenage martial artist is thrown into a world of theft and risky behavior while investigating the death of his older brother.,"['dojo', 'karate', 'martial arts', 'interracial relationship', 'murder disguised as suicide', 'breaking and entering', 'burglary', 'break in', 'home invasion', 'basketball court']",Jerry P. Jacobs,"['Ted Jan Roberts', 'Corey Feldman', 'Mako', 'Jerry P. Jacobs', 'Sean Dash']",Sean Dash,-1994,/title/tt0107696/
Untitled Superman Project,not-released,no-rating,0,"['Action', 'Adventure', 'Fantasy']",Plot unknown.,"['superhero', 'dc extended universe', 'third part', 'shared universe', 'clark kent character', 'superman character', 'psychotronic film', 'sequel', 'dc comics', 'based on comic']",Joe Shuster,"['Joe Shuster', 'Jerry Siegel', 'May 2028 (United States)', 'United States', 'DC Entertainment']",Jerry Siegel,-2028,/title/tt5950044/
Vanamagan,2 hours 21 minutes,5.5,828,"['Action', 'Adventure']","Kavya, a rich girl, goes to a restricted area in Andaman to celebrate the New Year with her friends. While evading the forest officers in the jungle, she knocks Jara, a tribal man, with her car.",['city'],A.L. Vijay,"['Jayam Ravi', 'Sayyeshaa Saigal', 'Prakash Raj', 'A.L. Vijay', 'A.L. Vijay']",A.L. Vijay,-2017,/title/tt6735754/
Stinger,not-released,3.6,1.4K,"['Action', 'Adventure', 'Comedy']","The USS Newark has been lost at sea, carrying top-secret cargo from experimental military project. Finally, the submarine is discovered sixty miles off the coast of California.","['no survivors', 'robot creature', 'robot', 'creature feature', 'rescue team', 'nuclear submarine', 'nuclear explosion', 'mini submarine', 'gore', 'u boat']",Martin Munthe,"['Jordi Almeida', 'James Cagnard', 'Casey Clark', 'Martin Munthe', 'Mat Nastos']",Mat Nastos,-2005,/title/tt0431418/
North Star,1 hour 28 minutes,4.8,1.3K,"['Action', 'Adventure', 'Crime']","Set during the Alaskan gold rush of the late 1800s. In his efforts to gain control of a small mining town, Sean McLennon is buying up every mining claim that becomes available, usually after the deaths of the previous owners at the hands of McLennon's ""assistants"". One of the min... Read all","['killing a pet', 'survival skills', 'wilderness', 'revenge', 'hunter', 'gold rush', 'indian', '19th century', 'land baron', 'lifting person in air']",Nils Gaup,"['Gilles Béhat', 'Philippe Schwartz', 'James Caan', 'Christopher Lambert', 'Catherine McCormack']",Heck Allen,-1996,/title/tt0114622/
Doodh Ka Karz,not-released,4.6,138,"['Action', 'Drama', 'Fantasy']","Sapheran Parvati, along with her newborn son, Suraj, watches helplessly as her husband, Gangu, is wrongly accused of theft, and then beaten to death by Raghuveer Singh, Bhairav Singh, and Sampath. She cremates his body, nurses a snake and Suraj, and swears to avenge Gangu's death... Read all","['revenge', 'temple', 'beaten to death', 'murder', 'telephone call', 'cobra', 'anger', 'blackmail', 'prostitute', 'snake charmer']",Ashok Gaekwad,"['Iqbal Durrani', 'Santosh Saroj', 'Jackie Shroff', 'Neelam Kothari', 'Prem Chopra']",Rajkumar Bedi,-1990,/title/tt0395519/
Journey to the Forbidden Valley,1 hour 36 minutes,5,114,"['Action', 'Adventure', 'Family']","As a boy and his guardian wait to be rescued, they soon encounter the mysterious Yeren-- an elusive ape-man creature.","['sasquatch', 'bigfoot']",Ethan Wiley,"['Ethan Wiley', 'Sasha Jackson', 'Douglas Tait', 'Erroll Shand', 'Ethan Wiley']",Chris Walas,-2017,/title/tt2387710/
Beyond the Call to Duty,1 hour 35 minutes,1.9,983,"['Action', 'Drama', 'Horror']","Five Spec Ops, Alpha Squad, head a simple Recon Mission that turns into an all out war for survival against a wave of undead experiments. Alpha Squad must fight, not just for the sake of their own survival, but the fate of the world.","['zombie', 'pool scene', 'swimming pool', 'climbing out of a swimming pool', 'emerging from the water', 'black bikini', 'bikini', 'woman wears a black bikini', 'pool', 'soldier']",Xandar,"['Kevin Tanski', 'Robert Woodley', 'Chris Clark', 'Xandar', 'Xandar']",Xandar,-2016,/title/tt2351392/
X,1 hour 40 minutes,6.1,2.7K,"['Animation', 'Action', 'Fantasy']","In 1999, a battle takes place between two factions of divine warriors for the fate of the world.","['year 1999', 'older actors younger roles', 'crying', 'dying', 'flight', 'friendship', 'hatred', 'supernatural power', 'tied to a cross', 'trenchcoat']",Rintaro,"['Mick Nekoi', 'Satsuki Igarashi', 'Tomokazu Seki', 'Junko Iwao', 'Ken Narita']",Clamp,-2011,/title/tt1661099/
X,not-released,5.5,7.1K,"['Crime', 'Drama', 'Thriller']",A veteran call girl and a runaway prostitute witness a murder and must evade the killer as he chases them through Sydney.,"['male frontal nudity', 'masturbation', 'male full frontal nudity', 'public nudity', 'sex with a client', 'paying for sex', 'teenage prostitution', 'sex trade', 'oral sex', 'female full frontal nudity']",Jon Hewitt,"['Jon Hewitt', 'Viva Bianca', 'Hanna Mangan Lawrence', 'Peter Docker', 'Jon Hewitt']",Belinda McClory,-2011,/title/tt1661099/
Munna,not-released,5.5,1.1K,['Action'],Munna is a college student who targets Khakha a local gangster unaware of his father and also takes revenge on him for trafficking his own mother for money.,"['character name as title', 'one word title', 'nightclub', 'song and dance', 'item number', 'father son relationship', 'bus', 'bartender']",Vamshi Paidipally,"['Vamshi Paidipally', 'B.V.S. Ravi', 'Prabhas', ""Ileana D'Cruz"", 'Prakash Raj']",Rajan Agarwal,-2007,/title/tt0897374/
Zero Day,1 hour 50 minutes,6.6,513,"['Action', 'Drama', 'Thriller']",The story is about the arresting of the famous terrorist Abdolmalek Rigi and how it was accomplished.,['terrorist'],Saeid Malekan,"['Abolfazl Amiri Singer', 'Bahram Tavakoli', 'Abolfazl Amiri', 'Amir Jadidi', 'Saed Soheili']",Saeid Malekan,-2020,/title/tt11768018/
