movie title,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
Blade Runner 2049,"['Action', 'Drama', 'Mystery']","Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.","[{'id': 310, 'name': 'artificial intelligence (a.i.)'}, {'id': 801, 'name': 'bounty hunter'}, {'id': 803, 'name': 'android'}, {'id': 2964, 'name': 'future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6017, 'name': 'genetics'}, {'id': 9663, 'name': 'sequel'}, {'id': 12190, 'name': 'cyberpunk'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14570, 'name': 'las vegas'}, {'id': 178657, 'name': 'tech noir'}, {'id': 233512, 'name': 'blade runner'}, {'id': 243676, 'name': '2040s'}]",Denis Villeneuve,"['Michael Green', 'Philip K. Dick', 'Harrison Ford', 'Ryan Gosling', 'Ana de Armas']",Hampton Fancher,/title/tt1856101/,113.578,12366.0,False,http://image.tmdb.org/t/p/w500/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,164.0,The key to the future is finally unearthed.
Inception,"['Action', 'Adventure', 'Sci-Fi']","A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.","[{'id': 90, 'name': 'paris, france'}, {'id': 470, 'name': 'spy'}, {'id': 490, 'name': 'philosophy'}, {'id': 1501, 'name': 'allegory'}, {'id': 1566, 'name': 'dream'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3800, 'name': 'airplane'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 9844, 'name': 'car crash'}, {'id': 10051, 'name': 'heist'}, {'id': 10084, 'name': 'rescue'}, {'id': 10364, 'name': 'mission'}, {'id': 10937, 'name': 'memory'}, {'id': 12436, 'name': 'architecture'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 186789, 'name': 'dream world'}, {'id': 234868, 'name': 'subconscious'}]",Christopher Nolan,"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Elliot Page', 'Christopher Nolan', 'Christopher Nolan']",Christopher Nolan,/title/tt1375666/,94.354,34551.0,False,http://image.tmdb.org/t/p/w500/oYuLEt3zVCKq57qu2F8dT7NIa6f.jpg,148.0,Your mind is the scene of the crime.
Moonfall,"['Action', 'Adventure', 'Sci-Fi']",A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.,"[{'id': 305, 'name': 'moon'}, {'id': 3528, 'name': 'flooding'}, {'id': 3801, 'name': 'space travel'}, {'id': 4190, 'name': 'lost civilisation'}, {'id': 4631, 'name': 'looting'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 6669, 'name': 'stepfather'}, {'id': 10617, 'name': 'disaster'}, {'id': 12026, 'name': 'alternate history'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 12654, 'name': 'armageddon'}, {'id': 14626, 'name': 'astronaut'}, {'id': 161289, 'name': 'space shuttle'}, {'id': 189411, 'name': 'disaster movie'}, {'id': 191586, 'name': 'trapped in space'}, {'id': 277021, 'name': 'conspiracy theorist'}]",Roland Emmerich,"['Harald Kloser', 'Spenser Cohen', 'Halle Berry', 'Patrick Wilson', 'John Bradley']",Roland Emmerich,/title/tt5834426/,97.112,2663.0,False,http://image.tmdb.org/t/p/w500/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,131.0,Humanity will face the dark side of the Moon.
Avatar: The Way of Water,"['Action', 'Adventure', 'Sci-Fi']","Jake Sully lives with his newfound family formed on the planet of Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their planet.","[{'id': 697, 'name': 'loss of loved one'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9663, 'name': 'sequel'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10158, 'name': 'alien planet'}, {'id': 11239, 'name': 'distant future'}, {'id': 185927, 'name': 'adopted child'}, {'id': 194421, 'name': 'rebirth'}, {'id': 205734, 'name': 'family dynamics'}, {'id': 209051, 'name': 'adopted son'}, {'id': 219826, 'name': 'stronger villain'}, {'id': 273967, 'name': 'war'}]",James Cameron,"['Josh Friedman', 'Michelle Yeoh', 'Zoe Saldana', 'Kate Winslet', 'James Cameron']",James Cameron,/title/tt1630029/,354.679,9873.0,False,http://image.tmdb.org/t/p/w500/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,192.0,Return to Pandora.
Major,"['Action', 'Biography', 'Drama']","Based on the life of Major Sandeep Unnikrishnan, who was martyred in action during the November 2008 Mumbai attacks and was consequently awarded the Ashoka Chakra, India's highest peacetime gallantry award, on 26 January 2009.","[{'id': 187056, 'name': 'woman director'}, {'id': 213971, 'name': 'activism'}, {'id': 258533, 'name': 'gay theme'}]",Sashi Kiran Tikka,"['Abburi Ravi', 'Adivi Sesh', 'Sobhita Dhulipala', 'Saiee Manjrekar', 'Sashi Kiran Tikka']",Adivi Sesh,/title/tt9851854/,0.6,3.0,False,http://image.tmdb.org/t/p/w500/2XOWO8NCjB928wd22ULxCnrbETx.jpg,91.0,
Star Wars: Episode III - Revenge of the Sith,"['Action', 'Adventure', 'Fantasy']","Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy.","[{'id': 797, 'name': 'showdown'}, {'id': 10629, 'name': 'vision'}, {'id': 11491, 'name': 'cult figure'}, {'id': 158449, 'name': 'hatred'}, {'id': 160840, 'name': 'dream sequence'}, {'id': 160946, 'name': 'expectant mother'}, {'id': 161176, 'name': 'space opera'}, {'id': 163272, 'name': 'chancel'}]",George Lucas,"['John Ostrander', 'Jan Duursema', 'Hayden Christensen', 'Natalie Portman', 'Ewan McGregor']",George Lucas,/title/tt0121766/,37.832,12775.0,False,http://image.tmdb.org/t/p/w500/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,140.0,The saga is complete.
Mission: Impossible - Dead Reckoning - Part One,"['Action', 'Adventure', 'Thriller']",Seventh entry in the long-running Mission: Impossible series.,"[{'id': 588, 'name': 'rome, italy'}, {'id': 3713, 'name': 'chase'}, {'id': 4289, 'name': 'secret agent'}, {'id': 4776, 'name': 'race against time'}, {'id': 9663, 'name': 'sequel'}, {'id': 9846, 'name': 'intelligence agency'}, {'id': 176802, 'name': 'rogue agent'}, {'id': 269769, 'name': 'based on tv series'}, {'id': 271668, 'name': 'secret government agency'}, {'id': 321905, 'name': 'northern norway'}]",Christopher McQuarrie,"['Christopher McQuarrie', 'Tom Cruise', 'Indira Varma', 'Hayley Atwell', 'Christopher McQuarrie']",Bruce Geller,/title/tt9603212/,490.319,1235.0,False,http://image.tmdb.org/t/p/w500/NNxYkU70HPurnNCSiCjYAmacwm.jpg,164.0,We all share the same fate.
The Contractor,"['Action', 'Thriller']","A discharged U.S. Special Forces sergeant, James Harper, risks everything for his family when he joins a private contracting organization.","[{'id': 10364, 'name': 'mission'}, {'id': 159909, 'name': 'veteran'}, {'id': 321341, 'name': 'airborne ranger'}]",Tarik Saleh,"['Chris Pine', 'Gillian Jacobs', 'Sander Thomas', 'Tarik Saleh', 'J.P. Davis']",J.P. Davis,/title/tt10323676/,40.152,750.0,False,http://image.tmdb.org/t/p/w500/rJPGPZ5soaG27MK90oKpioSiJE2.jpg,103.0,The mission is not what it seems.
The Contractor,"['Action', 'Crime', 'Thriller']",A group of young international military fighters join with their tough veteran leader to protect a young boy whose family was murdered. Now they must figure out who are the good guys and bad guys before they all end up dead.,"[{'id': 10364, 'name': 'mission'}, {'id': 159909, 'name': 'veteran'}, {'id': 321341, 'name': 'airborne ranger'}]",JoJo Henrickson,"['Alejandro De Hoyos', 'Ana Layevska', 'Reinaldo Zavarce', 'JoJo Henrickson', 'JoJo Henrickson']",JoJo Henrickson,/title/tt10323676/,40.152,750.0,False,http://image.tmdb.org/t/p/w500/rJPGPZ5soaG27MK90oKpioSiJE2.jpg,103.0,The mission is not what it seems.
Road House,"['Action', 'Thriller']",A tough bouncer is hired to tame a dirty bar.,"[{'id': 797, 'name': 'showdown'}, {'id': 1605, 'name': 'new love'}, {'id': 2236, 'name': 'protection money'}, {'id': 2334, 'name': 'nightclub'}, {'id': 3688, 'name': 'strip club'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6593, 'name': 'stripper'}, {'id': 9748, 'name': 'revenge'}, {'id': 10553, 'name': 'bouncer'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 174244, 'name': 'brawl'}, {'id': 178649, 'name': 'voyeurism'}]",Rowdy Herrington,"['Hilary Henkin', 'Patrick Swayze', 'Kelly Lynch', 'Sam Elliott', 'Rowdy Herrington']",R. Lance Hill,/title/tt0098206/,26.439,969.0,False,http://image.tmdb.org/t/p/w500/60VHW8heV11uLSCnkjk6iGRQatA.jpg,114.0,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow."
Mission: Impossible - Ghost Protocol,"['Action', 'Adventure', 'Thriller']","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.","[{'id': 782, 'name': 'assassin'}, {'id': 810, 'name': 'budapest, hungary'}, {'id': 1418, 'name': 'skyscraper'}, {'id': 1965, 'name': 'sandstorm'}, {'id': 2350, 'name': 'seattle, washington'}, {'id': 3272, 'name': 'secret intelligence service'}, {'id': 3376, 'name': 'satellite'}, {'id': 4110, 'name': 'mumbai (bombay), india'}, {'id': 4289, 'name': 'secret agent'}, {'id': 9145, 'name': 'dubai'}, {'id': 9663, 'name': 'sequel'}, {'id': 9777, 'name': 'prison escape'}, {'id': 9844, 'name': 'car crash'}, {'id': 12547, 'name': 'billionaire'}, {'id': 13015, 'name': 'terrorism'}, {'id': 18118, 'name': 'disguise'}, {'id': 33702, 'name': 'bombing'}, {'id': 155333, 'name': 'jet'}, {'id': 156767, 'name': 'nuclear threat'}, {'id': 186450, 'name': 'moscow, russia'}, {'id': 189213, 'name': 'field agent'}, {'id': 202296, 'name': 'analyst'}, {'id': 227612, 'name': 'nuclear submarine'}, {'id': 247987, 'name': 'kremlin'}, {'id': 251272, 'name': 'disavowed'}, {'id': 269769, 'name': 'based on tv series'}, {'id': 316172, 'name': 'nuclear launch codes'}, {'id': 316173, 'name': 'burj khalifa'}, {'id': 316174, 'name': 'scaling a building'}]",Brad Bird,"['Josh Appelbaum', 'André Nemec', 'Tom Cruise', 'Jeremy Renner', 'Simon Pegg']",Bruce Geller,/title/tt1229238/,61.048,9233.0,False,http://image.tmdb.org/t/p/w500/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,133.0,No plan. No backup. No choice.
Star Wars: Episode IX - The Rise of Skywalker,"['Action', 'Adventure', 'Fantasy']","In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.","[{'id': 161176, 'name': 'space opera'}]",J.J. Abrams,"['J.J. Abrams', 'Derek Connolly', 'Daisy Ridley', 'John Boyega', 'Oscar Isaac']",Chris Terrio,/title/tt2527338/,75.105,9065.0,False,http://image.tmdb.org/t/p/w500/db32LaOibwEliAmSL2jjDF6oDdj.jpg,142.0,Every generation has a legend
Venom: Let There Be Carnage,"['Action', 'Adventure', 'Sci-Fi']","Eddie Brock attempts to reignite his career by interviewing serial killer Cletus Kasady, who becomes the host of the symbiote Carnage and escapes prison after a failed execution.","[{'id': 1701, 'name': 'hero'}, {'id': 2095, 'name': 'anti hero'}, {'id': 3289, 'name': 'villain'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 13031, 'name': 'creature'}, {'id': 13073, 'name': 'fear'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 193132, 'name': 'symbiote'}, {'id': 243818, 'name': 'carnage'}, {'id': 315023, 'name': 'venom character'}]",Andy Serkis,"['Tom Hardy', 'Tom Hardy', 'Woody Harrelson', 'Michelle Williams', 'Andy Serkis']",Kelly Marcel,/title/tt7097896/,97.469,9197.0,False,http://image.tmdb.org/t/p/w500/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,97.0,The universe needs Venom.
Heat,"['Action', 'Crime', 'Drama']",A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a clue at their latest heist.,"[{'id': 642, 'name': 'robbery'}, {'id': 703, 'name': 'detective'}, {'id': 1523, 'name': 'obsession'}, {'id': 3713, 'name': 'chase'}, {'id': 9727, 'name': 'thief'}, {'id': 9812, 'name': 'honor'}, {'id': 9826, 'name': 'murder'}, {'id': 10051, 'name': 'heist'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10726, 'name': 'gang'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 15076, 'name': 'cat and mouse'}, {'id': 15363, 'name': 'bank robbery'}, {'id': 18023, 'name': 'criminal mastermind'}, {'id': 34117, 'name': 'cult film'}, {'id': 156121, 'name': 'ex-con'}, {'id': 159434, 'name': 'one last job'}, {'id': 167104, 'name': 'loner'}, {'id': 192261, 'name': 'bank job'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 214983, 'name': 'crime epic'}]",Michael Mann,"['Al Pacino', 'Robert De Niro', 'Val Kilmer', 'Michael Mann', 'Michael Mann']",Michael Mann,/title/tt0113277/,64.305,6568.0,False,http://image.tmdb.org/t/p/w500/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,170.0,A Los Angeles crime saga.
Nobody,"['Action', 'Crime', 'Drama']","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","[{'id': 782, 'name': 'assassin'}, {'id': 848, 'name': 'double life'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 3271, 'name': 'secret organization'}, {'id': 8045, 'name': 'bratva (russian mafia)'}, {'id': 9727, 'name': 'thief'}, {'id': 14903, 'name': 'home invasion'}, {'id': 18035, 'name': 'family'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",Ilya Naishuller,"['Bob Odenkirk', 'Aleksey Serebryakov', 'Connie Nielsen', 'Ilya Naishuller', 'Derek Kolstad']",Derek Kolstad,/title/tt7888964/,62.461,6232.0,False,http://image.tmdb.org/t/p/w500/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,92.0,Never underestimate a nobody.
Avatar,"['Action', 'Adventure', 'Fantasy']",A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.,"[{'id': 1463, 'name': 'culture clash'}, {'id': 2964, 'name': 'future'}, {'id': 3386, 'name': 'space war'}, {'id': 3388, 'name': 'space colony'}, {'id': 3679, 'name': 'society'}, {'id': 3801, 'name': 'space travel'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9840, 'name': 'romance'}, {'id': 9882, 'name': 'space'}, {'id': 9951, 'name': 'alien'}, {'id': 10148, 'name': 'tribe'}, {'id': 10158, 'name': 'alien planet'}, {'id': 11399, 'name': 'marine'}, {'id': 13065, 'name': 'soldier'}, {'id': 14643, 'name': 'battle'}, {'id': 14720, 'name': 'love affair'}, {'id': 18330, 'name': 'nature'}, {'id': 165431, 'name': 'anti war'}, {'id': 193554, 'name': 'power relations'}, {'id': 206690, 'name': 'mind and soul'}]",James Cameron,"['Sam Worthington', 'Zoe Saldana', 'Sigourney Weaver', 'James Cameron', 'James Cameron']",James Cameron,/title/tt0499549/,108.713,29844.0,False,http://image.tmdb.org/t/p/w500/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,162.0,Enter the world of Pandora.
The Suicide Squad,"['Action', 'Adventure', 'Comedy']","Supervillains Harley Quinn, Bloodsport, Peacemaker, and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.","[{'id': 1299, 'name': 'monster'}, {'id': 2095, 'name': 'anti hero'}, {'id': 3269, 'name': 'secret mission'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9951, 'name': 'alien'}, {'id': 10085, 'name': 'betrayal'}, {'id': 10292, 'name': 'gore'}, {'id': 11100, 'name': 'giant monster'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 15234, 'name': 'convict'}, {'id': 157634, 'name': 'parasite'}, {'id': 163074, 'name': 'super villain'}, {'id': 176217, 'name': 'world domination'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 229266, 'name': 'dc extended universe (dceu)'}, {'id': 283784, 'name': 'muscular men'}, {'id': 317747, 'name': 'character deaths'}]",James Gunn,"['Margot Robbie', 'Idris Elba', 'John Cena', 'James Gunn', 'James Gunn']",James Gunn,/title/tt6334354/,101.686,7714.0,False,http://image.tmdb.org/t/p/w500/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,132.0,They're dying to save the world.
Avengers: Infinity War,"['Action', 'Adventure', 'Sci-Fi']",The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"[{'id': 2343, 'name': 'magic'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9882, 'name': 'space'}, {'id': 10141, 'name': 'battlefield'}, {'id': 14900, 'name': 'genocide'}, {'id': 15252, 'name': 'magical object'}, {'id': 33637, 'name': 'super power'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 231295, 'name': 'cosmic'}]",Anthony Russo,"['Christopher Markus', 'Stephen McFeely', 'Stan Lee', 'Robert Downey Jr.', 'Chris Hemsworth']",Joe Russo,/title/tt4154756/,188.465,27748.0,False,http://image.tmdb.org/t/p/w500/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,149.0,An entire universe. Once and for all.
Thor: Ragnarok,"['Action', 'Adventure', 'Comedy']","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.","[{'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10158, 'name': 'alien planet'}, {'id': 166726, 'name': 'female villain'}, {'id': 179101, 'name': 'norse mythology'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 230105, 'name': 'norse god'}, {'id': 240175, 'name': 'loki'}]",Taika Waititi,"['Craig Kyle', 'Christopher L. Yost', 'Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett']",Eric Pearson,/title/tt3501632/,100.493,19557.0,False,http://image.tmdb.org/t/p/w500/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,131.0,No hammer. No problem.
Spree,"['Action', 'Comedy', 'Crime']","Thirsty for a following, Kurt Kunkle is a rideshare driver who has figured out a deadly plan to go viral.","[{'id': 17987, 'name': 'killing spree'}, {'id': 163053, 'name': 'found footage'}, {'id': 176834, 'name': 'social media'}, {'id': 232958, 'name': 'ride-share'}, {'id': 246170, 'name': 'dashcam'}, {'id': 253419, 'name': 'social media influencer'}]",Eugene Kotlyarenko,"['Gene McHugh', 'Joe Keery', 'Sasheer Zamata', 'David Arquette', 'Eugene Kotlyarenko']",Eugene Kotlyarenko,/title/tt11394332/,12.27,369.0,False,http://image.tmdb.org/t/p/w500/kaYi1XKLqM5k3eC5wQFLVDxqQ52.jpg,93.0,Murder is trending.
Guardians of the Galaxy,"['Action', 'Adventure', 'Comedy']",A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,"[{'id': 1701, 'name': 'hero'}, {'id': 9663, 'name': 'sequel'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 155030, 'name': 'superhero team'}, {'id': 161176, 'name': 'space opera'}, {'id': 162881, 'name': 'raccoon'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 231295, 'name': 'cosmic'}, {'id': 252634, 'name': 'outer space'}, {'id': 267488, 'name': 'chosen family'}]",James Gunn,"['Nicole Perlman', 'Dan Abnett', 'Chris Pratt', 'Vin Diesel', 'Bradley Cooper']",James Gunn,/title/tt2015381/,398.411,5011.0,False,http://image.tmdb.org/t/p/w500/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,150.0,Once more with feeling.
The Last Duel,"['Action', 'Drama', 'History']",King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire by challenging him to a duel.,"[{'id': 818, 'name': 'based on novel or book'}, {'id': 3098, 'name': 'castle'}, {'id': 3230, 'name': 'male friendship'}, {'id': 4299, 'name': 'normandy, france'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10141, 'name': 'battlefield'}, {'id': 10466, 'name': 'knight'}, {'id': 11038, 'name': 'trial'}, {'id': 12965, 'name': 'duel'}, {'id': 14643, 'name': 'battle'}, {'id': 15126, 'name': 'historical'}, {'id': 18396, 'name': 'catholic'}, {'id': 175245, 'name': 'sword duel'}, {'id': 184352, 'name': 'rape and revenge'}, {'id': 192772, 'name': 'historical drama'}, {'id': 193071, 'name': 'trial by combat'}, {'id': 199812, 'name': 'nobleman'}, {'id': 222842, 'name': 'squire'}, {'id': 237612, 'name': '14th century'}, {'id': 247681, 'name': 'knighthood'}, {'id': 258962, 'name': 'medieval france'}, {'id': 290807, 'name': 'medieval times'}, {'id': 311075, 'name': 'noble'}]",Ridley Scott,"['Ben Affleck', 'Matt Damon', 'Matt Damon', 'Adam Driver', 'Jodie Comer']",Nicole Holofcener,/title/tt4244994/,38.886,2960.0,False,http://image.tmdb.org/t/p/w500/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,153.0,The true story of a woman who defied a nation and made history.
Mission: Impossible II,"['Action', 'Adventure', 'Thriller']","IMF agent Ethan Hunt is sent to Sydney to find and destroy a genetically modified disease called ""Chimera"".","[{'id': 470, 'name': 'spy'}, {'id': 514, 'name': 'spain'}, {'id': 591, 'name': 'cia'}, {'id': 720, 'name': 'helicopter'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1418, 'name': 'skyscraper'}, {'id': 1568, 'name': 'undercover'}, {'id': 2041, 'name': 'island'}, {'id': 2695, 'name': 'ex-lover'}, {'id': 3269, 'name': 'secret mission'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4289, 'name': 'secret agent'}, {'id': 6104, 'name': 'computer'}, {'id': 12965, 'name': 'duel'}, {'id': 14675, 'name': 'lethal virus'}, {'id': 18031, 'name': 'rescue team'}, {'id': 33705, 'name': 'agent'}, {'id': 191881, 'name': 'research laboratory'}]",John Woo,"['Ronald D. Moore', 'Brannon Braga', 'Tom Cruise', 'Dougray Scott', 'Thandiwe Newton']",Bruce Geller,/title/tt0120755/,46.15,6141.0,False,http://image.tmdb.org/t/p/w500/7us8nE3ldE0gX2cziUz4tKg0Go0.jpg,123.0,Expect the impossible again.
Wrath of Man,"['Action', 'Crime', 'Thriller']","The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week.","[{'id': 642, 'name': 'robbery'}, {'id': 9730, 'name': 'crime boss'}, {'id': 9748, 'name': 'revenge'}, {'id': 10950, 'name': 'shootout'}, {'id': 12548, 'name': 'shooter'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14604, 'name': 'theft'}, {'id': 41180, 'name': 'security guard'}, {'id': 162380, 'name': 'ex soldier'}, {'id': 268293, 'name': 'cash truck'}]",Guy Ritchie,"['Éric Besnard', 'Guy Ritchie', 'Jason Statham', 'Holt McCallany', 'Josh Hartnett']",Nicolas Boukhrief,/title/tt11083552/,94.644,4642.0,False,http://image.tmdb.org/t/p/w500/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,119.0,A one man army.
Pirates of the Caribbean: Dead Men Tell No Tales,"['Action', 'Adventure', 'Fantasy']",Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.,"[{'id': 658, 'name': 'sea'}, {'id': 3799, 'name': 'ship'}, {'id': 9663, 'name': 'sequel'}, {'id': 9854, 'name': 'artifact'}, {'id': 11088, 'name': 'treasure map'}, {'id': 12988, 'name': 'pirate'}, {'id': 15060, 'name': 'period drama'}, {'id': 15149, 'name': 'monkey'}, {'id': 157186, 'name': 'swashbuckler'}, {'id': 162846, 'name': 'ghost'}, {'id': 167861, 'name': 'caribbean sea'}, {'id': 238247, 'name': 'trident'}]",Joachim Rønning,"['Jeff Nathanson', 'Terry Rossio', 'Ted Elliott', 'Johnny Depp', 'Geoffrey Rush']",Espen Sandberg,/title/tt1790809/,72.359,11190.0,False,http://image.tmdb.org/t/p/w500/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,128.0,All pirates must die.
