movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
D2: The Mighty Ducks,"$45,610,410",6,40K,"['Comedy', 'Drama', 'Family']",Can Gordon's team win the Junior Goodwill Games in California in spite of all the set-backs?,"['street hockey', 'second part', 'campfire', 'apology', 'coach', 'ice hockey coach', 'sports comedy', 'ice hockey team', 'scene during end credits', 'military cadence', 'competition', 'adversary', 'sports', 'ice hockey', 'kids’ sports team']",Sam Weisman,"['Emilio Estevez', 'Kathryn Erbe', 'Michael Tucker', 'Sam Weisman', 'Steven Brill']",Steven Brill,-1994,/title/tt0109520/,14.374,545.0,False,http://image.tmdb.org/t/p/w500/w9YOPeoQ4mT1DpuyYWhUSEDY3O7.jpg,106.0,The puck stops here!
Life in a Year,1 hour 47 minutes,6,8.6K,"['Drama', 'Romance']",The movie follows 17-year-old Daryn who finds out that his girlfriend is dying. He sets out to give her an entire life in the last year she has left.,"['girlfriend', 'blue green hair', 'pink hair']",Mitja Okorn,"['Will Matthews', 'Jaden Smith', 'Cara Delevingne', 'Cuba Gooding Jr.', 'Mitja Okorn']",Jeffrey Addiss,-2020,/title/tt6598238/,40.189,1557.0,False,http://image.tmdb.org/t/p/w500/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,107.0,
Cemetery Junction,1 hour 35 minutes,6.8,23K,"['Comedy', 'Drama']",A 1970s-set comedy centered on three young working class friends in a dreary suburb of Reading.,"['beer', 'aspiration', 'train station', 'stationmaster', 'slow motion scene', 'timeframe 1970s', 'police officer', 'coming of age', 'fight', 'jail', 'parent child relationship', '1970s', 'factory', 'friends', 'salesman', 'coming of age', 'life insurance', 'working class', 'childhood friends', 'berkshire']",Ricky Gervais,"['Ricky Gervais', 'Stephen Merchant', 'Christian Cooke', 'Felicity Jones', 'Tom Hughes']",Stephen Merchant,-2010,/title/tt1196204/,13.238,260.0,False,http://image.tmdb.org/t/p/w500/x5ItIOSRFzi2huaT3ceNJLK6M1w.jpg,94.0,Be young. Be free. Be somebody.
The Aftermath,"$1,618,497",6.3,21K,"['Drama', 'Romance', 'War']","Post World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German who previously owned the house.","['hamburg germany', 'river elbe', 'post war germany', 'city in ruins', 'based on novel', 'northern germany', 'occupied germany', 'occupied nation', 'englishwoman abroad', 'dead son', 'based on novel or book', 'post war germany', 'post world war ii', 'hamburg, germany', '1940s']",James Kent,"['Anna Waterhouse', 'Rhidian Brook', 'Keira Knightley', 'Ned Wills', 'Pandora Colin']",Joe Shrapnel,-2019,/title/tt5977276/,17.028,603.0,False,http://image.tmdb.org/t/p/w500/slGZ8miznmAZAaDHEz6BKo7f1N5.jpg,108.0,
Weekend,1 hour 37 minutes,7.6,30K,"['Drama', 'Romance']","After a drunken house party with his straight mates, Russell heads out to a gay club. Just before closing time he picks up Glen but what's expected to be just a one-night stand becomes something else, something special.","['nudity', 'fellatio', 'anal sex', 'nightclub', 'intimacy', 'oral sex', 'heteronormativity', 'fear of commitment', 'saying goodbye', 'undressing someone', 'one-night stand', 'gay club', 'nottingham', 'club', 'lgbt', 'autumn', 'gay theme', 'gay relationship']",Andrew Haigh,"['Tom Cullen', 'Chris New', 'Jonathan Race', 'Andrew Haigh', 'Andrew Haigh']",Andrew Haigh,(II) (2011),/title/tt1714210/,12.239,486.0,False,http://image.tmdb.org/t/p/w500/ksg3QX2iMLzEkvS6AwIGh5A9CXT.jpg,96.0,A (sort of) love story between two guys over a cold weekend in October.
Agora,"$70,000,000 (estimated)",7.1,70K,"['Adventure', 'Biography', 'Drama']","A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy and mathematics professor Hypatia of Alexandria.","['roman empire', 'astronomy', '5th century', '4th century', 'ancient egypt', 'slave', 'neoplatonism', 'religious persecution', 'intolerance', 'proselytizing', 'christianity', 'philosophy', 'egypt', 'new love', 'cult', 'historical figure', 'sword fight', 'ancient world', 'destiny', 'hypatia', 'misogyny', 'persecution', 'library of alexandria', 'atheism', 'political unrest', 'impossible love', 'false history', 'power relations', 'unfulfillment', 'master servant relationship', 'love and romance', 'unfulfilled love', '5th century']",Alejandro Amenábar,"['Mateo Gil', 'Rachel Weisz', 'Max Minghella', 'Oscar Isaac', 'Alejandro Amenábar']",Alejandro Amenábar,-2009,/title/tt1186830/,17.085,1301.0,False,http://image.tmdb.org/t/p/w500/mAseEqJp4SFaAfcOz8bQsxoRl5R.jpg,127.0,"Alexandria, Egypt. 391 A.D. The World Changed Forever."
Elle,"€9,000,000 (estimated)",7.1,66K,"['Crime', 'Drama', 'Thriller']",A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.,"['rape', 'video game industry', 'video game company', 'sexual assault', 'rape and revenge', 'pepper spray', 'cat', 'masturbation', 'game development', 'sexual violence', 'france', 'video game', 'rape', 'assault', 'death of father', 'car accident', 'birth', 'divorced woman', 'death of mother', 'christmas lights', 'giving birth', 'rape and revenge', 'christmas', 'intruder', 'pepper spray']",Paul Verhoeven,"['David Birke', 'Isabelle Huppert', 'Laurent Lafitte', 'Anne Consigny', 'Paul Verhoeven']",Philippe Djian,(I) (2016),/title/tt3716530/,19.292,1720.0,False,http://image.tmdb.org/t/p/w500/lpKIazNJncpV3sJ5MyTFS5tfTZk.jpg,130.0,
Bicentennial Man,2 hours 12 minutes,6.9,117K,"['Comedy', 'Drama', 'Sci-Fi']",An android endeavors to become human as he gradually acquires emotions.,"['robot', 'hologram', 'freedom', 'breaking a figurine', 'goofball', 'gender in title', 'slapstick comedy', 'columbia tristar', 'disney', 'timeframe 2000s', 'android', 'based on novel or book', 'hologram', 'freedom', 'futuristic', 'robot', 'based on short story', 'journey', '22nd century', '2040s', '23rd century', '2060s']",Chris Columbus,"['Robert Silverberg', 'Nicholas Kazan', 'Robin Williams', 'Embeth Davidtz', 'Sam Neill']",Isaac Asimov,-1999,/title/tt0182789/,25.956,3348.0,False,http://image.tmdb.org/t/p/w500/wrs23eO0VEWwOQpXoOasMnlW9Y4.jpg,131.0,One robot's 200 year journey to become an ordinary man.
The War with Grandpa,1 hour 34 minutes,5.6,20K,"['Comedy', 'Drama', 'Family']","Upset that he has to share the room he loves with his grandfather, Peter decides to declare war in an attempt to get it back.","['mother son relationship', 'christmas', 'room', 'family conflict', 'family relationships', 'grandfather grandson relationship', 'grandfather grandson conflict', 'brother sister relationship', 'father son relationship', 'father daughter relationship', 'grandfather', 'duringcreditsstinger']",Tim Hill,"['Matt Ember', 'Robert Kimmel Smith', 'Robert De Niro', 'Uma Thurman', 'Rob Riggle']",Tom J. Astle,-2020,/title/tt4532038/,29.562,847.0,False,http://image.tmdb.org/t/p/w500/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,98.0,Old school vs new cool
The Crucible,2 hours 4 minutes,6.8,38K,"['Drama', 'History']",A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials.,"['witch hunt', 'salem witch trial', 'salem massachusetts', 'false accusation', 'witch', 'witchcraft', 'hanging', 'belief in god', 'belief in the devil', 'belief in witches', 'witch', 'massachusetts', 'satan', 'based on play or musical', 'curse', 'salem, massachusetts', '17th century', 'salem witch trials']",Nicholas Hytner,"['Daniel Day-Lewis', 'Winona Ryder', 'Paul Scofield', 'Nicholas Hytner', 'Arthur Miller']",Arthur Miller,-1996,/title/tt0115988/,20.79,456.0,False,http://image.tmdb.org/t/p/w500/zv69Rev43me5gQ68x7fk1mQzhHn.jpg,124.0,Arthur Miller's timeless tale of truth on trial.
A Simple Plan,2 hours 1 minute,7.5,70K,"['Crime', 'Drama', 'Thriller']","Three blue-collar acquaintances come across millions of dollars in lost cash and make a plan to keep their find from the authorities, but it isn't long before complications and mistrust weave their way into the plan.","['plane wreck', 'screenplay adapted by author', 'found money', 'bag of money', 'neo noir', 'snow', 'based on novel', 'minnesota', 'brother brother relationship', 'united states of america', 'sibling relationship', 'money delivery', 'airplane', 'greed', 'friendship', 'financial transactions', 'neo-noir']",Sam Raimi,"['Bill Paxton', 'Billy Bob Thornton', 'Bridget Fonda', 'Sam Raimi', 'Scott B. Smith']",Scott B. Smith,-1998,/title/tt0120324/,13.241,794.0,False,http://image.tmdb.org/t/p/w500/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,121.0,Sometimes good people do evil things.
The Curious Case of Dolphin Bay,not-released,7.7,12,"['Drama', 'Family']","It follows 15-year old Quinn Perkins, who will be spending the summer working as an intern with her best friend Daniela. Mysterious events start to occur, and they assume that they are being haunted by local legend Everly Fallow.",[],Christine Luby,"['Izabela Rose', 'Jayden McGinlay', 'Allegra Teo', 'Christine Luby', 'Jacob Stock']",Jacob Stock,-2022,/title/tt16420002/,5.761,13.0,False,http://image.tmdb.org/t/p/w500/xWTr0cr5FctbYatTPSBe4d83GCy.jpg,83.0,
Beach Rats,1 hour 38 minutes,6.4,14K,['Drama'],A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.,"['male frontal nudity', 'gay kiss', 'gay sex', 'boardwalk', 'cruising', 'new york city', 'ill father', 'friendship', 'mother son relationship', 'coney island brooklyn new york city', 'coming out', 'bisexuality', 'coney island', 'male homosexuality', 'family relationships', 'marijuana', 'drugs', 'lgbt teen', 'older man younger man relationship', 'sexual exploration', 'woman director', 'exploring sexuality', 'hookup', 'online hookup', 'gay theme']",Eliza Hittman,"['Harris Dickinson', 'Madeline Weinstein', 'Kate Hodge', 'Eliza Hittman', 'Eliza Hittman']",Eliza Hittman,-2017,/title/tt6303866/,13.992,474.0,False,http://image.tmdb.org/t/p/w500/oQZPPsvoipd38jasPhvJOpajbug.jpg,99.0,
The Devils,1 hour 51 minutes,7.8,16K,"['Biography', 'Drama', 'History']","In 17th-century France, Father Urbain Grandier seeks to protect the city of Loudun from the corrupt establishment of Cardinal Richelieu. Hysteria occurs within the city when he is accused of witchcraft by a sexually-repressed nun.","['priest', 'france', '17th century', 'mother superior', 'nun', 'psychological horror', 'satire', 'repressed sexuality', 'sex with a priest', 'orgy', 'christianity', 'inquisition', 'nun', 'exploitation', 'chaos', 'hysteria', 'biography', 'sin', 'satire', 'based on true story', 'surrealism', 'priest', 'torture', 'catholic church', 'blasphemy', 'convent (nunnery)', 'nunsploitation', 'sexual perversion']",Ken Russell,"['John Whiting', 'Aldous Huxley', 'Vanessa Redgrave', 'Oliver Reed', 'Dudley Sutton']",Ken Russell,-1971,/title/tt0066993/,12.908,317.0,False,http://image.tmdb.org/t/p/w500/y1k7eiOFc6fzm8XeTa1kNGx6JIs.jpg,114.0,Hell holds no surprises for them.
Ken Park,"$1,058,905",5.8,30K,['Drama'],Ken Park is about several Californian skateboarders' lives and relationships with and without their parents.,"['unsimulated sex', ""sex with girlfriend's mother"", 'masturbation', 'hand job', 'cumshot', 'erection', 'teenage sex', 'male explicit nudity', 'infidelity', 'unfaithfulness', 'california', 'infidelity', 'home', 'harassment', 'pregnancy', 'father', 'religion', 'suburb', 'drugs', 'alcoholic', 'psychotic', 'underage sex', 'torment', 'abusive father']",Larry Clark,"['Harmony Korine', 'Larry Clark', 'Adam Chubbuck', 'James Bullard', 'Seth Gray']",Edward Lachman,-2002,/title/tt0209077/,25.178,468.0,False,http://image.tmdb.org/t/p/w500/mCFrW8Wdpg7KYBA173DYPVv5FKi.jpg,97.0,Who are you?
Lust och fägring stor,2 hours 10 minutes,6.9,6.5K,"['Drama', 'Romance', 'War']","Malmö, Sweden during the Second World War. Stig is a 15 year old pupil on the verge of adulthood. Viola is 37 years old and his teacher. He is attracted by her beauty and maturity. She is drawn to him by his youth and innocence. At the same time, Stig becomes friends with Viola's... Read all","['extramarital affair', 'teacher student sex', 'schoolboy', 'nudity', 'funeral', 'drunkenness', 'death', 'sexual awakening', 'world war two', 'teenage sex', 'jealousy', 'world war ii', 'high school', 'alcoholism', 'older woman seduces younger guy', 'cheat on husband', 'teacher', 'older woman younger man relationship', 'teachers and students', '1940s']",Bo Widerberg,"['Johan Widerberg', 'Marika Lagercrantz', 'Tomas von Brömssen', 'Bo Widerberg', 'Bo Widerberg']",Bo Widerberg,-1995,/title/tt0113720/,39.132,113.0,False,http://image.tmdb.org/t/p/w500/y1oFNynXrIzlPUe4CXKMR2dpNep.jpg,125.0,He was a student. She was his teacher. Their love was forbidden.
A Perfect World,2 hours 18 minutes,7.5,80K,"['Crime', 'Drama', 'Thriller']","A kidnapped boy strikes up a friendship with his captor, an escaped convict on the run from the law, while the search for him continues.","['escaped convict', 'anti hero', 'police officer', 'criminal', 'police', 'getaway', 'friendship', 'neo noir', 'gun violence', 'texas', 'texas', 'hostage', 'escaped convict', 'prison escape', 'child kidnapping', 'child driving car', 'criminologist', '1960s']",Clint Eastwood,"['Kevin Costner', 'Clint Eastwood', 'Laura Dern', 'Clint Eastwood', 'John Lee Hancock']",John Lee Hancock,-1993,/title/tt0107808/,18.292,1482.0,False,http://image.tmdb.org/t/p/w500/1II9kMjOuho3pnEvxkpx7e3ozOO.jpg,138.0,
Me and Orson Welles,1 hour 54 minutes,6.7,11K,"['Comedy', 'Drama']","In 1937, a teenager is cast in the Mercury Theatre production of ""Julius Caesar"", directed by a young Orson Welles.","['inspired by true events', 'based on real person', 'new york city', 'based on novel', 'orson welles character', 'joseph cotten character', 'reference to lynn fontanne', 'reference to konstantin stanislavski', 'norman lloyd character', 'george coulouris character', 'new york city', 'based on novel or book', 'historical figure', '1930s']",Richard Linklater,"['Holly Gent', 'Vincent Palmo Jr.', 'Zac Efron', 'Claire Danes', 'Christian McKay']",Robert Kaplow,-2008,/title/tt1175506/,9.57,179.0,False,http://image.tmdb.org/t/p/w500/jU7KFn4O1HLgzj9WkkmBkzJNPlN.jpg,114.0,All's Fair in love and Theater.
Terminal,1 hour 35 minutes,5.3,22K,"['Crime', 'Drama', 'Thriller']","A film noir taking place in a train terminal at night. Add 2 male assassins, female assassin, waitress, teacher, janitor and crime boss. Add revenge. Who says mystery is a lost art?","['revenge', 'written by director', 'wager', 'attempted mugging', 'unloaded gun', 'handcuffed to a bed', 'confessional', 'voice changer', 'assassin', 'briefcase', 'assassin', 'double life', 'revenge', 'criminal mastermind', 'pulp', 'neo-noir', 'fatal']",Vaughn Stein,"['Margot Robbie', 'Simon Pegg', 'Dexter Fletcher', 'Vaughn Stein', 'Vaughn Stein']",Vaughn Stein,(I) (2018),/title/tt4463816/,22.252,726.0,False,http://image.tmdb.org/t/p/w500/xi7pA3lL6Wb78p6Y6PgWoHDMjrM.jpg,95.0,Revenge never looked so good
Ali,"$107,000,000 (estimated)",6.7,99K,"['Biography', 'Drama', 'Sport']","A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.","['muslim', '1960s', '1970s', 'africa', 'boxer', 'friendship', 'court', 'victory', 'induction center', 'champion', 'transporter', 'boxer', 'biography']",Michael Mann,"['Stephen J. Rivele', 'Christopher Wilkinson', 'Will Smith', 'Jamie Foxx', 'Jon Voight']",Gregory Allen Howard,-2001,/title/tt0248667/,15.624,1562.0,False,http://image.tmdb.org/t/p/w500/aBphVTRYpJS028Of2Ctho1mYgcF.jpg,157.0,Float like a butterfly and sting like a bee.
Lost Girls and Love Hotels,1 hour 37 minutes,4.6,4.3K,['Drama'],"Haunted by her past, an English teacher explores love and dust with a dashing yakuza gangster in Tokyo.","['foreigner in japan', 'gaijin', 'material girl', 'sex scene', 'sex with a stranger', 'promiscuous woman', 'heavy drinking', 'sex in a hotel', 'female nudity', 's&m', 'based on novel or book', 'tokyo, japan']",William Olsson,"['Alexandra Daddario', 'Takehiro Hira', 'Carice van Houten', 'William Olsson', 'Catherine Hanrahan']",Catherine Hanrahan,-2020,/title/tt0920462/,17.045,153.0,False,http://image.tmdb.org/t/p/w500/vQgXwuJrlpzGDI8169tRQRy71Nv.jpg,97.0,
Friends with Money,1 hour 28 minutes,5.8,30K,"['Comedy', 'Drama', 'Romance']","After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.","['money problems', 'marital problem', 'nervous breakdown', 'friendship', 'three word title', 'ensemble cast', 'mistaken for gay', 'down on her luck', '2000s', 'reference to spongebob squarepants', 'midlife crisis', 'marriage', 'money', 'maid', 'divorce', 'fashion', 'woman director']",Nicole Holofcener,"['Jennifer Aniston', 'Frances McDormand', 'Catherine Keener', 'Nicole Holofcener', 'Nicole Holofcener']",Nicole Holofcener,-2006,/title/tt0436331/,15.646,547.0,False,http://image.tmdb.org/t/p/w500/hJmfZ1b6ZzT4bORo4f2FyWbkgAx.jpg,88.0,
The Big Wedding,1 hour 29 minutes,5.6,50K,"['Comedy', 'Drama', 'Romance']",A long-divorced couple fakes being married as their family unites for a wedding.,"['female rear nudity', 'wedding', 'divorce', 'family relationships', 'farce', 'adoption', 'ensemble cast', 'family home', 'swimming pool', 'punched in the face', 'adoption', 'wife', 'marriage', 'wedding', 'divorce', 'family', 'biological mother', 'husband']",Justin Zackham,"['Jean-Stéphane Bron', 'Karine Sudan', 'Robert De Niro', 'Diane Keaton', 'Katherine Heigl']",Justin Zackham,-2013,/title/tt1931435/,14.966,1078.0,False,http://image.tmdb.org/t/p/w500/silnfmcn3O0y8uNoYwy6iMgzdjp.jpg,90.0,It's never too late to start acting like a family.
